time,temperature_2m,relative_humidity_2m,dew_point_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,wind_gusts_10m,precipitation,pressure_msl
2025-06-11 18:00:00+00:00,22.5,52,12.2,60,240.0,147.0,373.0,93.0,19.4,44.6,0.0,1015.4
2025-06-11 19:00:00+00:00,22.1,53,12.1,23,103.0,62.0,254.9,41.0,18.4,42.8,0.0,1014.8
2025-06-11 20:00:00+00:00,21.3,55,11.9,2,0.0,0.0,0.0,0.0,16.2,38.2,0.0,1014.9
2025-06-11 21:00:00+00:00,20.1,58,11.6,0,0.0,0.0,0.0,0.0,16.2,37.8,0.0,1015.4
2025-06-11 22:00:00+00:00,19.2,57,10.5,0,0.0,0.0,0.0,0.0,15.8,37.1,0.0,1015.0
2025-06-11 23:00:00+00:00,18.6,58,10.2,0,0.0,0.0,0.0,0.0,17.6,40.7,0.0,1014.1
2025-06-12 00:00:00+00:00,18.2,56,9.3,75,0.0,0.0,0.0,0.0,13.7,32.0,0.0,1013.9
2025-06-12 01:00:00+00:00,17.9,55,8.7,91,0.0,0.0,0.0,0.0,11.9,28.1,0.0,1013.5
2025-06-12 02:00:00+00:00,17.6,56,8.7,95,0.0,0.0,0.0,0.0,16.6,37.4,0.0,1012.3
2025-06-12 03:00:00+00:00,16.9,60,9.1,98,0.0,0.0,0.0,0.0,12.6,29.5,0.0,1012.2
2025-06-12 04:00:00+00:00,16.7,62,9.4,100,6.0,0.0,0.0,6.0,14.8,33.8,0.0,1011.6
2025-06-12 05:00:00+00:00,16.9,63,9.8,100,7.0,0.0,0.0,7.0,15.5,35.3,0.0,1010.9
2025-06-12 06:00:00+00:00,17.0,76,12.7,99,61.0,3.0,13.9,58.0,19.4,44.3,0.2,1012.1
2025-06-12 07:00:00+00:00,17.3,77,13.3,100,34.0,0.0,0.0,34.0,12.6,28.8,0.0,1009.0
2025-06-12 08:00:00+00:00,17.1,82,14.0,100,66.0,0.0,0.0,66.0,20.9,47.9,0.3,1010.0
2025-06-12 09:00:00+00:00,16.5,88,14.5,100,94.0,0.0,0.0,94.0,20.2,45.7,1.2,1011.0
2025-06-12 10:00:00+00:00,15.5,91,14.0,100,23.0,0.0,0.0,23.0,20.5,47.2,0.9,1010.0
2025-06-12 11:00:00+00:00,16.2,91,14.8,100,195.0,5.0,6.0,190.0,14.0,31.7,0.8,1011.5
2025-06-12 12:00:00+00:00,17.1,87,14.9,47,783.0,270.0,308.0,513.0,16.6,37.1,0.0,1011.4
2025-06-12 13:00:00+00:00,18.3,79,14.6,95,434.0,124.0,140.9,310.0,18.0,40.7,0.0,1012.0
2025-06-12 14:00:00+00:00,19.2,78,15.3,96,338.0,49.0,58.0,289.0,11.2,26.3,0.0,1011.8
2025-06-12 15:00:00+00:00,19.6,83,16.6,100,158.0,0.0,0.0,158.0,18.0,39.2,0.0,1011.3
2025-06-12 16:00:00+00:00,18.8,84,16.0,86,296.0,40.0,59.8,256.0,13.0,28.4,0.0,1011.7
2025-06-12 17:00:00+00:00,18.8,78,14.9,48,344.0,144.0,266.7,200.0,12.2,28.1,0.0,1012.1
2025-06-12 18:00:00+00:00,19.0,74,14.2,13,250.0,160.0,404.7,90.0,13.7,31.0,0.0,1012.5
2025-06-12 19:00:00+00:00,17.9,79,14.2,17,99.0,57.0,233.1,42.0,9.4,21.2,0.0,1013.2
2025-06-12 20:00:00+00:00,16.8,84,14.1,16,1.0,0.0,0.0,1.0,7.9,18.4,0.0,1014.0
2025-06-12 21:00:00+00:00,16.2,88,14.2,23,0.0,0.0,0.0,0.0,7.9,18.0,0.0,1014.9
2025-06-12 22:00:00+00:00,16.0,88,14.0,34,0.0,0.0,0.0,0.0,6.8,16.2,0.0,1015.1
2025-06-12 23:00:00+00:00,16.2,88,14.2,92,0.0,0.0,0.0,0.0,5.8,13.7,0.0,1015.4
2025-06-13 00:00:00+00:00,16.6,85,14.1,91,0.0,0.0,0.0,0.0,6.5,15.1,0.0,1015.6
2025-06-13 01:00:00+00:00,16.6,86,14.3,76,0.0,0.0,0.0,0.0,6.5,14.8,0.0,1015.9
2025-06-13 02:00:00+00:00,16.3,87,14.2,54,0.0,0.0,0.0,0.0,6.5,14.8,0.0,1016.1
2025-06-13 03:00:00+00:00,16.6,85,14.0,91,0.0,0.0,0.0,0.0,10.4,23.0,0.0,1016.9
2025-06-13 04:00:00+00:00,16.5,86,14.2,84,4.0,0.0,0.0,4.0,9.4,20.9,0.0,1017.5
2025-06-13 05:00:00+00:00,16.7,85,14.2,96,21.0,2.0,24.0,19.0,10.1,22.0,0.0,1018.2
2025-06-13 06:00:00+00:00,17.5,82,14.4,97,60.0,0.0,0.0,60.0,11.5,25.2,0.0,1018.8
2025-06-13 07:00:00+00:00,17.6,75,13.1,94,144.0,19.0,51.8,125.0,15.5,35.3,0.0,1019.5
2025-06-13 08:00:00+00:00,18.2,67,12.0,83,346.0,141.0,274.5,205.0,17.3,38.9,0.0,1019.7
2025-06-13 09:00:00+00:00,19.9,56,10.8,75,585.0,403.0,623.7,182.0,10.4,25.6,0.0,1019.4
2025-06-13 10:00:00+00:00,21.0,48,9.6,31,734.0,596.0,788.9,138.0,13.3,32.0,0.0,1019.9
2025-06-13 11:00:00+00:00,20.5,49,9.4,100,91.0,15.0,18.0,76.0,14.4,32.8,0.0,1020.1
2025-06-13 12:00:00+00:00,18.9,54,9.4,100,191.0,0.0,0.0,191.0,8.3,19.4,0.0,1020.5
2025-06-13 13:00:00+00:00,17.9,66,11.4,98,264.0,0.0,0.0,264.0,2.5,9.7,0.3,1020.1
2025-06-13 14:00:00+00:00,19.4,64,12.4,76,548.0,215.0,254.3,333.0,5.0,16.6,0.0,1019.6
2025-06-13 15:00:00+00:00,21.0,59,12.7,9,695.0,589.0,761.4,106.0,1.1,10.8,0.0,1018.6
2025-06-13 16:00:00+00:00,22.8,53,12.7,5,571.0,486.0,725.7,85.0,3.6,16.2,0.0,1017.9
2025-06-13 17:00:00+00:00,23.6,53,13.4,100,314.0,304.0,561.9,10.0,5.8,17.3,0.0,1017.1
2025-06-13 18:00:00+00:00,23.4,52,13.0,100,19.0,0.0,0.0,19.0,5.0,15.8,0.0,1017.0
2025-06-13 19:00:00+00:00,21.9,63,14.6,100,1.0,0.0,0.0,1.0,12.2,29.2,0.3,1016.5
2025-06-13 20:00:00+00:00,20.0,78,16.1,100,0.0,0.0,0.0,0.0,10.4,24.1,2.1,1015.7
2025-06-13 21:00:00+00:00,18.1,86,15.7,100,0.0,0.0,0.0,0.0,18.4,42.1,4.4,1015.0
2025-06-13 22:00:00+00:00,17.4,91,15.9,76,0.0,0.0,0.0,0.0,8.3,19.1,2.0,1013.9
2025-06-13 23:00:00+00:00,17.9,88,15.9,13,0.0,0.0,0.0,0.0,7.6,17.3,0.0,1012.9
2025-06-14 00:00:00+00:00,19.1,79,15.4,92,0.0,0.0,0.0,0.0,6.5,15.5,0.0,1012.7
2025-06-14 01:00:00+00:00,18.4,80,14.9,5,0.0,0.0,0.0,0.0,5.4,13.0,0.0,1012.0
2025-06-14 02:00:00+00:00,18.5,77,14.4,25,0.0,0.0,0.0,0.0,6.8,16.9,0.0,1011.5
2025-06-14 03:00:00+00:00,17.3,85,14.7,100,0.0,0.0,0.0,0.0,5.0,11.9,0.2,1013.9
2025-06-14 04:00:00+00:00,16.6,93,15.5,100,2.0,0.0,0.0,2.0,1.4,6.1,1.8,1012.6
2025-06-14 05:00:00+00:00,16.7,93,15.5,73,35.0,13.0,156.1,22.0,12.2,27.7,0.0,1013.5
2025-06-14 06:00:00+00:00,16.6,95,15.8,100,73.0,1.0,4.6,72.0,17.3,38.2,0.0,1013.7
2025-06-14 07:00:00+00:00,16.6,93,15.5,99,137.0,7.0,19.1,130.0,14.4,32.0,0.0,1014.1
2025-06-14 08:00:00+00:00,17.5,87,15.3,93,255.0,33.0,64.2,222.0,13.7,29.9,0.0,1014.8
2025-06-14 09:00:00+00:00,18.7,72,13.6,94,321.0,30.0,46.4,291.0,14.8,33.8,0.0,1015.5
2025-06-14 10:00:00+00:00,20.2,61,12.4,33,683.0,465.0,615.4,218.0,20.9,49.0,0.0,1016.0
2025-06-14 11:00:00+00:00,21.0,53,11.0,11,833.0,693.0,830.5,140.0,20.9,50.0,0.0,1016.5
2025-06-14 12:00:00+00:00,21.0,52,10.7,1,890.0,772.0,880.0,118.0,23.0,53.6,0.0,1016.7
2025-06-14 13:00:00+00:00,20.4,56,11.4,2,881.0,773.0,877.1,108.0,26.6,61.2,0.0,1017.1
2025-06-14 14:00:00+00:00,20.3,53,10.4,9,827.0,722.0,853.3,105.0,23.8,55.4,0.0,1017.5
2025-06-14 15:00:00+00:00,20.3,49,9.3,22,720.0,600.0,774.9,120.0,23.0,53.3,0.0,1018.0
2025-06-14 16:00:00+00:00,19.5,55,10.2,32,570.0,434.0,647.2,136.0,23.4,53.3,0.0,1018.1
2025-06-14 17:00:00+00:00,19.0,58,10.5,12,434.0,351.0,647.6,83.0,22.0,50.0,0.0,1018.1
2025-06-14 18:00:00+00:00,18.8,55,9.6,6,269.0,206.0,518.2,63.0,19.4,44.3,0.0,1018.2
2025-06-14 19:00:00+00:00,18.0,61,10.4,45,107.0,57.0,230.9,50.0,15.8,37.1,0.0,1018.6
2025-06-14 20:00:00+00:00,17.1,66,10.7,96,1.0,0.0,0.0,1.0,13.0,30.2,0.0,1019.4
2025-06-14 21:00:00+00:00,16.3,68,10.4,48,0.0,0.0,0.0,0.0,10.4,24.5,0.0,1020.0
2025-06-14 22:00:00+00:00,15.4,74,10.8,8,0.0,0.0,0.0,0.0,10.1,23.8,0.0,1020.2
2025-06-14 23:00:00+00:00,14.8,79,11.2,5,0.0,0.0,0.0,0.0,8.6,20.2,0.0,1020.3
2025-06-15 00:00:00+00:00,14.2,83,11.3,30,0.0,0.0,0.0,0.0,7.2,17.3,0.0,1020.6
2025-06-15 01:00:00+00:00,13.8,86,11.5,26,0.0,0.0,0.0,0.0,5.4,13.3,0.0,1020.7
2025-06-15 02:00:00+00:00,13.8,82,10.8,7,0.0,0.0,0.0,0.0,8.3,19.4,0.0,1020.6
2025-06-15 03:00:00+00:00,12.8,85,10.4,1,0.0,0.0,0.0,0.0,7.6,17.6,0.0,1021.0
2025-06-15 04:00:00+00:00,12.4,86,10.1,9,6.0,0.0,0.0,6.0,6.8,15.8,0.0,1021.5
2025-06-15 05:00:00+00:00,12.6,85,10.1,14,48.0,19.0,228.0,29.0,8.3,18.7,0.0,1022.0
2025-06-15 06:00:00+00:00,13.4,81,10.2,8,179.0,113.0,522.1,66.0,9.4,22.0,0.0,1022.2
2025-06-15 07:00:00+00:00,14.9,75,10.5,6,332.0,238.0,648.3,94.0,10.1,23.8,0.0,1022.5
2025-06-15 08:00:00+00:00,16.6,69,10.9,18,484.0,360.0,700.7,124.0,11.2,27.0,0.0,1022.8
2025-06-15 09:00:00+00:00,18.5,58,10.1,67,452.0,224.0,346.6,228.0,10.8,28.1,0.0,1023.4
2025-06-15 10:00:00+00:00,19.4,53,9.6,44,634.0,378.0,500.2,256.0,14.0,36.7,0.0,1023.7
2025-06-15 11:00:00+00:00,20.7,46,8.7,78,574.0,324.0,388.2,250.0,14.0,37.1,0.0,1023.7
2025-06-15 12:00:00+00:00,21.9,42,8.4,50,697.0,465.0,529.9,232.0,13.3,36.4,0.0,1023.3
2025-06-15 13:00:00+00:00,21.8,44,9.0,16,839.0,693.0,786.0,146.0,17.6,43.9,0.0,1023.5
2025-06-15 14:00:00+00:00,21.9,45,9.4,60,583.0,173.0,204.3,410.0,17.6,44.6,0.0,1023.6
2025-06-15 15:00:00+00:00,22.4,42,8.9,73,484.0,206.0,265.8,278.0,13.7,35.6,0.0,1023.9
2025-06-15 16:00:00+00:00,22.2,41,8.3,98,157.0,0.0,0.0,157.0,12.2,31.0,0.0,1024.1
2025-06-15 17:00:00+00:00,21.6,43,8.5,100,120.0,0.0,0.0,120.0,11.5,31.7,0.0,1024.4
2025-06-15 18:00:00+00:00,20.9,49,9.8,91,113.0,54.0,135.5,59.0,6.8,18.4,0.0,1024.2
2025-06-15 19:00:00+00:00,19.6,61,11.9,63,76.0,23.0,92.8,53.0,15.8,37.1,0.0,1024.9
2025-06-15 20:00:00+00:00,18.2,68,12.2,3,1.0,0.0,0.0,1.0,14.0,33.1,0.0,1025.6
2025-06-15 21:00:00+00:00,17.1,72,12.0,2,0.0,0.0,0.0,0.0,13.0,29.9,0.0,1026.5
2025-06-15 22:00:00+00:00,16.1,77,12.0,3,0.0,0.0,0.0,0.0,10.8,25.2,0.0,1027.0
2025-06-15 23:00:00+00:00,15.4,82,12.3,17,0.0,0.0,0.0,0.0,9.4,22.0,0.0,1027.1
2025-06-16 00:00:00+00:00,14.9,85,12.4,46,0.0,0.0,0.0,0.0,8.6,20.2,0.0,1027.0
2025-06-16 01:00:00+00:00,14.9,86,12.6,80,0.0,0.0,0.0,0.0,10.1,23.0,0.0,1027.0
2025-06-16 02:00:00+00:00,14.8,87,12.6,71,0.0,0.0,0.0,0.0,9.7,22.0,0.0,1026.8
2025-06-16 03:00:00+00:00,15.1,88,13.1,75,0.0,0.0,0.0,0.0,6.8,15.8,0.0,1027.4
2025-06-16 04:00:00+00:00,15.2,88,13.2,95,5.0,0.0,0.0,5.0,4.7,10.4,0.0,1027.7
2025-06-16 05:00:00+00:00,15.3,87,13.1,100,22.0,0.0,0.0,22.0,2.5,6.5,0.0,1028.1
2025-06-16 06:00:00+00:00,15.8,85,13.3,87,117.0,16.0,73.9,101.0,3.2,10.1,0.0,1028.5
2025-06-16 07:00:00+00:00,16.9,77,12.9,78,231.0,69.0,188.0,162.0,4.7,12.2,0.0,1028.6
2025-06-16 08:00:00+00:00,17.4,70,11.9,18,471.0,326.0,634.6,145.0,4.0,13.0,0.0,1028.8
2025-06-16 09:00:00+00:00,19.2,62,11.7,99,197.0,6.0,9.3,191.0,4.0,13.0,0.0,1029.2
2025-06-16 10:00:00+00:00,20.0,56,11.0,91,385.0,31.0,41.0,354.0,5.8,18.0,0.0,1029.3
2025-06-16 11:00:00+00:00,21.5,49,10.4,77,663.0,312.0,373.8,351.0,2.2,18.0,0.0,1028.8
2025-06-16 12:00:00+00:00,21.5,49,10.3,83,575.0,254.0,289.4,321.0,2.5,17.3,0.0,1028.7
2025-06-16 13:00:00+00:00,22.1,52,11.8,30,785.0,601.0,681.4,184.0,8.3,26.3,0.0,1028.2
2025-06-16 14:00:00+00:00,22.7,52,12.3,43,662.0,446.0,526.5,216.0,13.0,32.8,0.0,1027.9
2025-06-16 15:00:00+00:00,22.1,55,12.7,27,649.0,477.0,615.1,172.0,11.9,30.2,0.0,1028.0
2025-06-16 16:00:00+00:00,22.1,54,12.4,13,564.0,453.0,674.1,111.0,14.0,33.5,0.0,1027.5
2025-06-16 17:00:00+00:00,21.5,55,12.1,6,426.0,344.0,632.7,82.0,14.4,33.8,0.0,1027.5
2025-06-16 18:00:00+00:00,20.9,56,11.8,6,262.0,196.0,490.8,66.0,12.2,29.2,0.0,1027.3
2025-06-16 19:00:00+00:00,20.2,60,12.2,0,110.0,69.0,277.4,41.0,10.4,24.5,0.0,1027.3
2025-06-16 20:00:00+00:00,19.0,65,12.3,2,2.0,0.0,0.0,2.0,8.6,19.8,0.0,1027.7
2025-06-16 21:00:00+00:00,18.2,69,12.4,2,0.0,0.0,0.0,0.0,9.0,20.9,0.0,1027.9
2025-06-16 22:00:00+00:00,17.5,72,12.4,5,0.0,0.0,0.0,0.0,7.6,18.4,0.0,1027.8
2025-06-16 23:00:00+00:00,16.9,70,11.4,2,0.0,0.0,0.0,0.0,8.3,19.1,0.0,1027.5
2025-06-17 00:00:00+00:00,16.0,72,11.0,3,0.0,0.0,0.0,0.0,6.8,16.6,0.0,1027.3
2025-06-17 01:00:00+00:00,15.3,74,10.7,13,0.0,0.0,0.0,0.0,6.8,16.6,0.0,1027.1
2025-06-17 02:00:00+00:00,14.7,76,10.5,13,0.0,0.0,0.0,0.0,5.8,14.0,0.0,1026.7
